Sales Organization,Supplying Plant,Bill Type,Billing Type Description,Supplying Plant GSTIN,Customer Group,Customer Group Name,Sales District,ODN No. - Reference Field,Invoice Number,Sold-to Party,Sold to Party Name,Customer City,Supplying State,Bill to Party GSTIN,Bill to State Name,Material,Material Description,Actual billed Quantiy - CAR,Actual billed quantity in PAK,Actual billed quantity in KG,HSN/SAC,Tax Amount,IGST Rate,IGST Amt,CGST_RATE,CGST Amt,SGST_RATE,SGST Amount,UGST Rate,UGST Amt,Net Amount INR,Gross amount INR,YMRP %,Retailer Price,Dist Price,SS PKT PRICE,MTD PKT PRICE,INST PKT PRICE,_INST PKT,No of pcs in Laddi,Grams of FG,Batch Base Mrp,Distribution Channel,Division,Material Group Desc_,Vehicle Number,Transporter,Transporter Name,Vehicle Type,Sales Doc./Purchase Order,Ack No,Ship to Outlet Location,Batch,Exp.Date,Item _SD_,Material Net Weight,Date of Manufacture,Invoice Date,Actual billed quantity
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000838,2505100838,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,216,64800,2268,21069099,53330.32,12,53330.32,0,0,0,0,0,0,444419.3,497749.62,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,2592,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20041132,1.32522E+14,162617,HAEE26B,18/09/25,13,2268,21/05/25,27/05/25,216
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000741,2505100741,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,39,11700,409.5,21069099,9629.09,12,9629.09,0,0,0,0,0,0,80242.38,89871.47,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,468,10,DO,F0,Namkeen,NL01AA5068,19000740,S B Markplus Private Limited,TROLLA,20036465,1.32522E+14,162617,HAEE20B,17/09/25,76,409.5,20/05/25,21/05/25,39
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000438,2505100438,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,100,30000,1050,21069099,24689.96,12,24689.96,0,0,0,0,0,0,205749.68,230439.64,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1200,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20019586,1.32522E+14,162617,HAED29A,27/08/25,55,1050,29/04/25,30/04/25,100
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001009,2505101009,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,16,4800,168,21069099,3950.39,12,3950.39,0,0,0,0,0,0,32919.95,36870.34,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,192,10,DO,F0,Namkeen,NL01AA5068,19000740,S B Markplus Private Limited,TROLLA,20050326,1.32522E+14,162617,HAEF06C,04/10/25,66,168,06/06/25,07/06/25,16
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000584,2505100584,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,34,10200,357,21069099,8394.59,12,8394.59,0,0,0,0,0,0,69954.89,78349.48,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,408,10,DO,F0,Namkeen,NL01AA5068,19000740,S B Markplus Private Limited,TROLLA,20027338,1.32522E+14,162617,HAEE11A,08/09/25,11,357,11/05/25,12/05/25,34
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000838,2505100838,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,6,1800,63,21069099,1481.4,12,1481.4,0,0,0,0,0,0,12344.98,13826.38,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,72,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20041132,1.32522E+14,162617,HAEE26C,23/09/25,14,63,26/05/25,27/05/25,6
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001520,2505101520,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,79,23700,829.5,21069099,19505.07,12,19505.07,0,0,0,0,0,0,162542.24,182047.31,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,948,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20077017,1.32523E+14,162617,HAEG08B,05/11/25,51,829.5,08/07/25,09/07/25,79
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000097,2505100097,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,40,12000,420,21069099,9875.98,12,9875.98,0,0,0,0,0,0,82299.87,92175.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,480,10,DO,F0,Namkeen,RJ09GE3446,19000740,S B Markplus Private Limited,TROLLA,20003708,1.32522E+14,162617,HAED07B,05/08/25,31,420,07/04/25,08/04/25,40
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001009,2505101009,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,6,1800,63,21069099,1481.4,12,1481.4,0,0,0,0,0,0,12344.98,13826.38,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,72,10,DO,F0,Namkeen,NL01AA5068,19000740,S B Markplus Private Limited,TROLLA,20050326,1.32522E+14,162617,HAEF06A,04/10/25,64,63,06/06/25,07/06/25,6
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001457,2505101457,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,80,24000,840,21069099,19751.97,12,19751.97,0,0,0,0,0,0,164599.74,184351.71,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,960,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20074554,1.32523E+14,162617,HAEG05A,01/11/25,66,840,04/07/25,05/07/25,80
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000623,2505100623,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,170,51000,1785,21069099,41972.93,12,41972.93,0,0,0,0,0,0,349774.45,391747.38,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,2040,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20028295,1.32522E+14,162617,HAEE14B,11/09/25,12,1785,14/05/25,14/05/25,170
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000995,2505100995,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,80,24000,840,21069099,19751.97,12,19751.97,0,0,0,0,0,0,164599.74,184351.71,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,960,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20049265,1.32522E+14,162617,HAEF06A,04/10/25,44,840,06/06/25,06/06/25,80
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001776,2505101776,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,40,12000,420,21069099,9875.98,12,9875.98,0,0,0,0,0,0,82299.87,92175.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,480,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20094256,1.32523E+14,162617,HAEG23B,10/11/25,43,420,13/07/25,26/07/25,40
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000623,2505100623,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,380,114000,3990,21069099,93821.85,12,93821.85,0,0,0,0,0,0,781848.77,875670.62,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,4560,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20028295,1.32522E+14,162617,HAEE14A,11/09/25,11,3990,14/05/25,14/05/25,380
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000071,2505100071,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,23,6900,241.5,21069099,5678.69,12,5678.69,0,0,0,0,0,0,47322.42,53001.11,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,276,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20002461,1.32522E+14,162617,HAED06B,04/08/25,11,241.5,06/04/25,07/04/25,23
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000887,2505100887,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,60,18000,630,21069099,14813.98,12,14813.98,0,0,0,0,0,0,123449.8,138263.78,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,720,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20043323,1.32522E+14,162617,HAEE27B,24/09/25,63,630,27/05/25,30/05/25,60
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000867,2505100867,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,198,59400,2079,21069099,48886.12,12,48886.12,0,0,0,0,0,0,407384.35,456270.47,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,2376,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20041489,1.32522E+14,162617,HAEE28B,25/09/25,13,2079,28/05/25,28/05/25,198
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000887,2505100887,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,160,48000,1680,21069099,39503.94,12,39503.94,0,0,0,0,0,0,329199.48,368703.42,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1920,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20042877,1.32522E+14,162617,HAEE29B,26/09/25,55,1680,29/05/25,30/05/25,160
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000071,2505100071,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,294,88200,3087,21069099,72588.48,12,72588.48,0,0,0,0,0,0,604904.04,677492.52,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,3528,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20002461,1.32522E+14,162617,HAED07A,05/08/25,13,3087,07/04/25,07/04/25,294
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001213,2505101213,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,45,13500,472.5,21069099,11110.48,12,11110.48,0,0,0,0,0,0,92587.35,103697.83,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,540,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20061029,1.32523E+14,162617,HAEF18A,16/10/25,35,472.5,18/06/25,19/06/25,45
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001213,2505101213,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,45,13500,472.5,21069099,11110.48,12,11110.48,0,0,0,0,0,0,92587.35,103697.83,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,540,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20061029,1.32523E+14,162617,HAEF19A,17/10/25,38,472.5,19/06/25,19/06/25,45
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001009,2505101009,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,18,5400,189,21069099,4444.19,12,4444.19,0,0,0,0,0,0,37034.94,41479.13,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,216,10,DO,F0,Namkeen,NL01AA5068,19000740,S B Markplus Private Limited,TROLLA,20050326,1.32522E+14,162617,HAEF06B,04/10/25,65,189,06/06/25,07/06/25,18
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001776,2505101776,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,54,16200,567,21069099,13332.58,12,13332.58,0,0,0,0,0,0,111104.82,124437.4,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,648,10,DO,F0,Namkeen,RJ09GE3442,19000740,S B Markplus Private Limited,TROLLA,20094256,1.32523E+14,162617,HAEG26A,10/11/25,46,567,13/07/25,26/07/25,54
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001520,2505101520,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,80,24000,840,21069099,19751.97,12,19751.97,0,0,0,0,0,0,164599.74,184351.71,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,960,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20077017,1.32523E+14,162617,HAEG09A,05/11/25,53,840,08/07/25,09/07/25,80
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001422,2505101422,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,350,105000,3675,21069099,86414.86,12,86414.86,0,0,0,0,0,0,720123.86,806538.72,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,4200,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20072659,1.32523E+14,162617,HAEG03A,30/10/25,31,3675,02/07/25,03/07/25,350
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000974,2505100974,19000740,S B Markplus Private Limited,New Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,100,30000,1050,21069099,24689.96,12,24689.96,0,0,0,0,0,0,205749.68,230439.64,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1200,10,DO,F0,Namkeen,UP83CT0628,19000740,S B Markplus Private Limited,TROLLA,20048498,1.32522E+14,162617,HAEF04B,02/10/25,66,1050,04/06/25,05/06/25,100
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001238,2505101238,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,1,300,10.5,21069099,246.9,12,246.9,0,0,0,0,0,0,2057.5,2304.4,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,12,10,DO,F0,Namkeen,DL01GE2712,19000059,S B Markplus Private Limited,TROLLA,20062249,1.32523E+14,161252,HAEF18A,16/10/25,13,10.5,18/06/25,21/06/25,1
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001238,2505101238,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,139,41700,1459.5,21069099,34319.05,12,34319.05,0,0,0,0,0,0,285992.05,320311.1,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1668,10,DO,F0,Namkeen,DL01GE2712,19000059,S B Markplus Private Limited,TROLLA,20062249,1.32523E+14,161252,HAEF14B,11/10/25,11,1459.5,13/06/25,21/06/25,139
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001751,2505101751,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,80,24000,840,21069099,19751.97,12,19751.97,0,0,0,0,0,0,164599.74,184351.71,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,960,10,DO,F0,Namkeen,DL01GE4512,19000059,S B Markplus Private Limited,TROLLA,20092320,1.32523E+14,161252,HAEG20A,17/11/25,14,840,20/07/25,25/07/25,80
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001751,2505101751,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,10,3000,105,21069099,2469,12,2469,0,0,0,0,0,0,20574.97,23043.97,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,120,10,DO,F0,Namkeen,DL01GE4512,19000059,S B Markplus Private Limited,TROLLA,20092320,1.32523E+14,161252,HAEG22A,10/11/25,11,105,13/07/25,25/07/25,10
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001238,2505101238,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,60,18000,630,21069099,14813.98,12,14813.98,0,0,0,0,0,0,123449.8,138263.78,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,720,10,DO,F0,Namkeen,DL01GE2712,19000059,S B Markplus Private Limited,TROLLA,20062249,1.32523E+14,161252,HAEF15A,11/10/25,12,630,13/06/25,21/06/25,60
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001751,2505101751,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,20,6000,210,21069099,4937.99,12,4937.99,0,0,0,0,0,0,41149.93,46087.92,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,240,10,DO,F0,Namkeen,DL01GE4512,19000059,S B Markplus Private Limited,TROLLA,20092320,1.32523E+14,161252,HAEG24A,10/11/25,13,210,13/07/25,25/07/25,20
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001238,2505101238,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,300,90000,3150,21069099,74069.88,12,74069.88,0,0,0,0,0,0,617249.02,691318.9,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,3600,10,DO,F0,Namkeen,DL01GE2712,19000059,S B Markplus Private Limited,TROLLA,20062249,1.32523E+14,161252,HAEF21A,19/10/25,14,3150,21/06/25,21/06/25,300
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105001751,2505101751,19000059,S B Markplus Private Limited,Delhi,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,40,12000,420,21069099,9875.98,12,9875.98,0,0,0,0,0,0,82299.87,92175.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,480,10,DO,F0,Namkeen,DL01GE4512,19000059,S B Markplus Private Limited,TROLLA,20092320,1.32523E+14,161252,HAEG23B,10/11/25,12,420,13/07/25,25/07/25,40
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,41,12300,430.5,21069099,10122.88,12,10122.88,0,0,0,0,0,0,84357.37,94480.25,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,492,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAEC31B,29/07/25,33,430.5,31/03/25,04/04/25,41
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,17,5100,178.5,21069099,4197.29,12,4197.29,0,0,0,0,0,0,34977.44,39174.73,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,204,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAED03C,01/08/25,35,178.5,03/04/25,04/04/25,17
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,134,40200,1407,21069099,33084.55,12,33084.55,0,0,0,0,0,0,275704.57,308789.12,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1608,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAEC30B,28/07/25,31,1407,30/03/25,04/04/25,134
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,100,30000,1050,21069099,24689.96,12,24689.96,0,0,0,0,0,0,205749.68,230439.64,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1200,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAED04A,02/08/25,36,1050,04/04/25,04/04/25,100
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,5,1500,52.5,21069099,1234.5,12,1234.5,0,0,0,0,0,0,10287.49,11521.99,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,60,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAEC31A,29/07/25,32,52.5,31/03/25,04/04/25,5
1100,HW06,YDOM,Inv - Domestic Sales,06AAGCH6000C1Z9,Y1,Super Stockiest,NORTH,TI25060105000017,2505100017,19000102,S B Markplus Private Limited,,6,07AARCS1463K1ZV,Delhi,FD092200351050000D,Bhujia MRP 10|35GM*10.5KG,101,30300,1060.5,21069099,24936.86,12,24936.86,0,0,0,0,0,0,207807.17,232744.03,10,7.4999,7.0093,6.8584,7.0093,7.0093,25,35,1212,10,DO,F0,Namkeen,RJ09GE3442,19000102,S B Markplus Private Limited,,20000763,1.32522E+14,,HAED03B,01/08/25,34,1060.5,03/04/25,04/04/25,101
1100,HM53,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106000657,2517100211,19000059,S B Markplus Private Limited,,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1,240,9.6,21069099,197.52,12,197.52,0,0,0,0,0,0,1646,1843.52,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,12,10,DO,F0,Namkeen,HR38V9110,13000066,E Wheels And Logistics,,20000256,1.42517E+14,,DAEC30A,28/07/25,11,9.6,30/03/25,06/04/25,1
1100,HM53,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106000657,2517100211,19000059,S B Markplus Private Limited,,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1,240,9.6,21069099,197.52,12,197.52,0,0,0,0,0,0,1646,1843.52,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,12,10,DO,F0,Namkeen,HR38V9110,13000066,E Wheels And Logistics,,20000256,1.42517E+14,,DAED04,02/08/25,12,9.6,04/04/25,06/04/25,1
1100,HM53,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106000657,2517100211,19000059,S B Markplus Private Limited,,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,93,22320,892.8,21069099,18369.33,12,18369.33,0,0,0,0,0,0,153077.76,171447.09,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1116,10,DO,F0,Namkeen,HR38V9110,13000066,E Wheels And Logistics,,20000256,1.42517E+14,,DAED06,04/08/25,14,892.8,06/04/25,06/04/25,93
